method,score,reason,address_score,name_score,owner_score,city_score,dc_excel_row,dc_owner,dc_name,dc_country,dc_city,dc_address,dc_lat,dc_long,451_excel_row,451_owner,451_name,451_country,451_city,451_address,451_lat,451_long
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.41",0.5789,1.0,1.0,1.0,6510,Digital Realty,VIE2,Austria,Vienna,"Louis-HÃ¤fliger-Gasse 10 Building 2, 1210 Vienna, Austria",48.268953,16.41152,21671,"Digital Realty Trust, Inc.",Vienna VIE2,Austria,Vienna,Louis‑Häfliger-Gasse 10,48.26922,16.41115
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",0.3226,0.087,0.1429,1.0,6511,Kyndryl,ODC21,Austria,Vienna,"Richard Neutra Gasse 10, 1210 Vienna, Austria",48.269647,16.426906,8383,A1 Telekom Austria AG,A1 Next Generation DC,Austria,Vienna,Paukerwerkstrasse 7,48.27017,16.43029
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",0.2182,0.1818,0.0,1.0,6511,Kyndryl,ODC21,Austria,Vienna,"Richard Neutra Gasse 10, 1210 Vienna, Austria",48.269647,16.426906,8967,Atos SE,Atos Datacenter Vienna North,Austria,Vienna,Siemens City,48.266969,16.42679
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",1.0,1.0,0.12,1.0,6511,Kyndryl,ODC21,Austria,Vienna,"Richard Neutra Gasse 10, 1210 Vienna, Austria",48.269647,16.426906,17660,International Business Machines Corporation,ODC21,Austria,Vienna,Richard Neutra Gasse,48.27121,16.43326
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",1.0,1.0,0.12,1.0,6511,Kyndryl,ODC21,Austria,Vienna,"Richard Neutra Gasse 10, 1210 Vienna, Austria",48.269647,16.426906,17661,International Business Machines Corporation,ODC21,Austria,Vienna,Richard Neutra Gasse,48.27121,16.43326
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",1.0,1.0,0.12,1.0,6511,Kyndryl,ODC21,Austria,Vienna,"Richard Neutra Gasse 10, 1210 Vienna, Austria",48.269647,16.426906,17662,International Business Machines Corporation,ODC21 backup DC,Austria,Vienna,Richard Neutra Gasse,48.27121,16.43326
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",1.0,0.0,0.12,1.0,6511,Kyndryl,ODC21,Austria,Vienna,"Richard Neutra Gasse 10, 1210 Vienna, Austria",48.269647,16.426906,21660,International Business Machines Corporation,Vienna,Austria,Vienna,Richard Neutra Gasse,48.27121,16.43326
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",0.5926,1.0,1.0,1.0,6512,A1,Next Generation Data Center,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Wien, Austria",48.27033256,16.43036726,8383,A1 Telekom Austria AG,A1 Next Generation DC,Austria,Vienna,Paukerwerkstrasse 7,48.27017,16.43029
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",0.2553,0.3721,0.2222,1.0,6512,A1,Next Generation Data Center,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Wien, Austria",48.27033256,16.43036726,8967,Atos SE,Atos Datacenter Vienna North,Austria,Vienna,Siemens City,48.266969,16.42679
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",0.2545,0.1,0.0444,1.0,6512,A1,Next Generation Data Center,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Wien, Austria",48.27033256,16.43036726,17660,International Business Machines Corporation,ODC21,Austria,Vienna,Richard Neutra Gasse,48.27121,16.43326
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",0.2545,0.1,0.0444,1.0,6512,A1,Next Generation Data Center,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Wien, Austria",48.27033256,16.43036726,17661,International Business Machines Corporation,ODC21,Austria,Vienna,Richard Neutra Gasse,48.27121,16.43326
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",0.2545,0.1481,0.0444,1.0,6512,A1,Next Generation Data Center,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Wien, Austria",48.27033256,16.43036726,17662,International Business Machines Corporation,ODC21 backup DC,Austria,Vienna,Richard Neutra Gasse,48.27121,16.43326
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.43",0.2545,0.2857,0.0444,1.0,6512,A1,Next Generation Data Center,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Wien, Austria",48.27033256,16.43036726,21660,International Business Machines Corporation,Vienna,Austria,Vienna,Richard Neutra Gasse,48.27121,16.43326
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.42",0.5769,0.6667,1.0,1.0,6513,Digital Realty,VIE13-16,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Vienna, Austria",48.27105317,16.42476096,21653,"Digital Realty Trust, Inc.",VIE3,Austria,Vienna,Paukerwerkstraße,48.27053,16.42403
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.42",0.3704,0.5,1.0,1.0,6513,Digital Realty,VIE13-16,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Vienna, Austria",48.27105317,16.42476096,21654,"Digital Realty Trust, Inc.",VIE4,Austria,Vienna,Siemensstrasse 87,48.270144,16.423233
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.42",0.3704,0.5,1.0,1.0,6513,Digital Realty,VIE13-16,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Vienna, Austria",48.27105317,16.42476096,21655,"Digital Realty Trust, Inc.",VIE5,Austria,Vienna,Siemensstrasse 87,48.270144,16.423233
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.42",0.3704,0.6667,1.0,1.0,6513,Digital Realty,VIE13-16,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Vienna, Austria",48.27105317,16.42476096,21656,"Digital Realty Trust, Inc.",VIE6,Austria,Vienna,Siemensstrasse 87,48.270144,16.423233
01_lat_long_2dp,1.0,"Rounded lat/long key 48.27, 16.42",0.3881,0.4286,0.3226,1.0,6513,Digital Realty,VIE13-16,Austria,Vienna,"PaukerwerkstraÃŸe, 1210 Vienna, Austria",48.27105317,16.42476096,21664,Atlasedge Data Centres,Vienna,Austria,Vienna,Leopoldine-Padaurek-Strasse 16,48.266358,16.419847
01_lat_long_2dp,1.0,"Rounded lat/long key 48.28, 11.57",0.2778,0.2857,0.25,0.9375,6518,Trusted Network,Trusted Network Munich,Germany,UnterschleiÃŸheim,"Max-Planck-StraÃŸe 1, 85716 UnterschleiÃŸheim, Germany",48.28451173,11.56699149,11720,DCP Data Center Partners GmbH,DCMUC1,Germany,Unterschleißheim,Carl-Von-Linde-Straße,48.28468,11.57317
01_lat_long_2dp,1.0,"Rounded lat/long key 48.32, 14.31",0.56,0.2941,0.6667,1.0,6524,eww ITandTEL,Techcenter Linz-Winterhafen,Austria,Linz,"HafenstraÃŸe 47-51, 4020 Linz, Austria",48.318849,14.3081,19234,eww ag,RZ1 Tec-Center,Austria,Linz,Hafenstr. 47 - 51,48.318671,14.307476
01_lat_long_2dp,1.0,"Rounded lat/long key 48.38, 2.85",0.72,0.6207,1.0,1.0,6526,OpCore,Montereau VallÃ©e de la Seine,France,Vernou-la-Celle-sur-Seine,"1 Chem. du Port, 77670 Vernou-la-Celle-sur-Seine, France",48.38027259,2.8514087,11313,OPCORE SAS,Datacenter Montereau,France,Vernou-la-Celle-sur-Seine,1 Chemin du Port,48.380839,2.849234
01_lat_long_2dp,1.0,"Rounded lat/long key 48.44, 0.09",0.5667,0.48,1.0,0.8571,6531,AZNETWORK,AlenÃ§on,France,AlenÃ§on,"40 Rue AndrÃ© AmpÃ¨re, 61000 AlenÃ§on, France",48.44211063,0.091933219,11255,AZNetwork SAS,Datacenter Alencon,France,Alençon,40 Rue André Ampère,48.442116,0.091935
01_lat_long_2dp,1.0,"Rounded lat/long key 48.57, 7.78",1.0,1.0,0.25,1.0,6541,UltraEdge,Netcenter Strasbourg,France,Strasbourg,"1 Rue du Havre, Strasbourg, 67100, France",48.568933,7.782413,19691,Société Française de Radiotéléphone (SFR) SA,SFR Netcenter Strasbourg,France,Strasbourg,1 rue du Havre,48.5686,7.782582
01_lat_long_2dp,1.0,"Rounded lat/long key 48.57, 2.47",1.0,0.1143,0.3111,0.4444,6542,NTT Global Data Centers,Coudray-Montceaux,France,Le Coudray-Montceaux,"224, Boulevard John Fitzgerald Kennedy, 91100, Le Coudray-Montceaux, France",48.57358787,2.474096059,18042,Logistics Capital Partners Limited,Paris 1 - Building C,France,Corbeil-Essonnes,224 Boulevard John Kennedy,48.573748,2.473657
01_lat_long_2dp,1.0,"Rounded lat/long key 48.59, 7.74",1.0,0.2353,1.0,1.0,6548,Orange,Strasbourg,France,Strasbourg,"1 Rue Claude Chappe, 67000 Strasbourg, France",48.59070974,7.736426531,12845,Orange Business Services SA,France Telecom RueChappe,France,Strasbourg,1 Rue Claude Chappe,48.590359,7.736117
01_lat_long_2dp,1.0,"Rounded lat/long key 48.60, 2.41",0.75,0.2,1.0,1.0,6549,CloudHQ,CDG1,France,Lisses,"Rue LÃ©onard de Vinci, 91090 Lisses, France",48.59767153,2.407791689,18062,cloudHQ LLC,Paris1,France,Lisses,Rue Leonard de Vinci,48.597966,2.407023
01_lat_long_2dp,1.0,"Rounded lat/long key 48.60, 2.41",0.75,0.0,1.0,1.0,6549,CloudHQ,CDG1,France,Lisses,"Rue LÃ©onard de Vinci, 91090 Lisses, France",48.59767153,2.407791689,18064,cloudHQ LLC,Paris2,France,Lisses,Rue Leonard de Vinci,48.59693,2.408461
01_lat_long_2dp,1.0,"Rounded lat/long key 48.60, 2.20",0.6667,0.4324,1.0,0.9189,6550,Eclairion,BruyÃ¨res-le-ChÃ¢tel,France,BruyÃ¨res-le-ChÃ¢tel,"2 Rue de la LibÃ©ration, 91680 BruyÃ¨res-le-ChÃ¢tel, France",48.59800801,2.197288124,12331,Eclairion Paris Sud,Eclairion Bruyeres,France,Bruyères-le-Châtel,2 rue de la Liberation,48.597986,2.197234
01_lat_long_2dp,1.0,"Rounded lat/long key 48.60, 7.74",1.0,1.0,1.0,1.0,6551,Cogent Communications,Strasbourg,France,Schiltigheim,"46 Route de Bischwiller, 67300 Schiltigheim, France",48.60057721,7.744230472,10721,"Cogent Communications Holdings, Inc.",Cogent Strasbourg,France,Schiltigheim,46 Route de Bischwiller,48.600512,7.7442
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,17992,Data4 Group,PAR1 DC10,France,Marcoussis,3 Rte de Marcoussis,48.649245,2.227351
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,17993,Data4 Group,PAR1 DC11,France,Marcoussis,3 Rte de Marcoussis,48.649069,2.228392
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,17994,Data4 Group,PAR1 DC12,France,Marcoussis,3 Rte de Marcoussis,48.648446,2.228338
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,17995,Data4 Group,PAR1 DC13,France,Marcoussis,3 Rte de Marcoussis,48.649862,2.228081
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,17996,Data4 Group,PAR1 DC14,France,Marcoussis,3 Rte de Marcoussis,48.650003,2.229904
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8571,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,18002,Data4 Group,PAR1 DC2,France,Marcoussis,3 Rte de Marcoussis,48.649651,2.225092
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,18007,Data4 Group,PAR1 DC3,France,Marcoussis,3 Rte de Marcoussis,48.649216,2.22593
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,18008,Data4 Group,PAR1 DC4,France,Marcoussis,3 Rte de Marcoussis,48.650407,2.226037
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,18009,Data4 Group,PAR1 DC5,France,Marcoussis,3 Rte de Marcoussis,48.651959,2.225201
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,18010,Data4 Group,PAR1 DC6,France,Marcoussis,3 Rte de Marcoussis,48.651945,2.22608
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,18011,Data4 Group,PAR1 DC7,France,Marcoussis,3 Rte de Marcoussis,48.651222,2.225072
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,18012,Data4 Group,PAR1 DC8,France,Marcoussis,3 Rte de Marcoussis,48.651094,2.225994
01_lat_long_2dp,1.0,"Rounded lat/long key 48.65, 2.23",0.8824,0.8,1.0,1.0,6555,DATA4,PAR1&2,France,Marcoussis,"3 Route de Nozay, 91460 Marcoussis, France",48.64993393,2.226913813,18013,Data4 Group,PAR1 DC9,France,Marcoussis,3 Rte de Marcoussis,48.648623,2.227254
01_lat_long_2dp,1.0,"Rounded lat/long key 48.67, 2.24",0.8235,1.0,1.0,1.0,6558,DATA4,PAR3,France,Nozay,"7 Rte de Villejust, 91620 Nozay, France",48.66810563,2.237597857,18018,Data4 Group,PAR3 DC24,France,Nozay,7 Route de Villejust,48.67026,2.23891
01_lat_long_2dp,1.0,"Rounded lat/long key 48.67, 2.24",0.7857,1.0,1.0,1.0,6558,DATA4,PAR3,France,Nozay,"7 Rte de Villejust, 91620 Nozay, France",48.66810563,2.237597857,18019,Data4 Group,PAR3 DC25,France,Nozay,7 Route Villejust,48.66816,2.23844
01_lat_long_2dp,1.0,"Rounded lat/long key 48.67, 2.24",0.8,1.0,1.0,1.0,6558,DATA4,PAR3,France,Nozay,"7 Rte de Villejust, 91620 Nozay, France",48.66810563,2.237597857,18020,Data4 Group,PAR3 DC26,France,Nozay,Route de Villejust,48.66804,2.23619
01_lat_long_2dp,1.0,"Rounded lat/long key 48.67, 2.24",0.75,1.0,1.0,1.0,6558,DATA4,PAR3,France,Nozay,"7 Rte de Villejust, 91620 Nozay, France",48.66810563,2.237597857,18021,Data4 Group,PAR3 DC27,France,Nozay,1 Route De Villejust,48.66873,2.23857
01_lat_long_2dp,1.0,"Rounded lat/long key 48.67, 2.24",0.8,1.0,1.0,1.0,6558,DATA4,PAR3,France,Nozay,"7 Rte de Villejust, 91620 Nozay, France",48.66810563,2.237597857,18022,Data4 Group,PAR3 DC28,France,Nozay,Route de Villejust,48.66782,2.23703
01_lat_long_2dp,1.0,"Rounded lat/long key 48.67, 2.24",0.8235,1.0,1.0,1.0,6558,DATA4,PAR3,France,Nozay,"7 Rte de Villejust, 91620 Nozay, France",48.66810563,2.237597857,18023,Data4 Group,PAR3 DC29,France,Nozay,7 Route De Villejust,48.66528,2.23671
01_lat_long_2dp,1.0,"Rounded lat/long key 48.68, 2.20",1.0,1.0,0.6667,1.0,6560,Colt DCS,Paris South West,France,Les Ulis,"15 Avenue du Cap Horn, 91940 Les Ulis, France",48.675434,2.197355,18060,Colt Data Centre Services UK Limited,Paris South West (Les Ulis/Paris 2),France,Les Ulis,15 Avenue du Cap Horn,48.675525,2.197239
01_lat_long_2dp,1.0,"Rounded lat/long key 48.68, 2.20",1.0,0.2286,0.6667,1.0,6560,Colt DCS,Paris South West,France,Les Ulis,"15 Avenue du Cap Horn, 91940 Les Ulis, France",48.675434,2.197355,21675,Colt Data Centre Services UK Limited,Villebon Building 1,France,Les Ulis,15 Avenue du Cap Horn,48.675525,2.197239
01_lat_long_2dp,1.0,"Rounded lat/long key 48.68, 2.21",1.0,0.7692,1.0,1.0,6563,Digital Realty,PAR13/14,France,Les Ulis,"14 Rue de l'Orme Ã  Moineaux, 91940 Les Ulis, France",48.6774739,2.207322581,18051,"Digital Realty Trust, Inc.",Paris PAR13,France,Les Ulis,14 Rue de l'Orme à Moineaux,48.67808,2.20793
01_lat_long_2dp,1.0,"Rounded lat/long key 48.71, 9.17",0.88,1.0,0.2286,1.0,6571,Nepustil,Nepustil Stuttgart,Germany,Stuttgart,"Zettachring 10A, 70567 Stuttgart, Germany",48.70895547,9.169953439,10770,euNetworks Holdings Limited,Colo Stuttgart,Germany,Stuttgart,Zettachring 10,48.70865,9.171512
01_lat_long_2dp,1.0,"Rounded lat/long key 48.71, 9.17",0.88,0.24,0.2857,1.0,6571,Nepustil,Nepustil Stuttgart,Germany,Stuttgart,"Zettachring 10A, 70567 Stuttgart, Germany",48.70895547,9.169953439,14233,Imos Consulting Gmbh,imos-RZ,Germany,Stuttgart,Zettachring 10,48.70865,9.171512
01_lat_long_2dp,1.0,"Rounded lat/long key 48.71, 9.17",0.9091,0.7826,1.0,1.0,6571,Nepustil,Nepustil Stuttgart,Germany,Stuttgart,"Zettachring 10A, 70567 Stuttgart, Germany",48.70895547,9.169953439,19231,Dr.-Ing. Nepustil & Co. Gmbh Internet Service Center Ingenieurgesellschaft Für S,RZ Stuttgart 4,Germany,Stuttgart,Zettachring 10a EC,48.70899,9.17098
01_lat_long_2dp,1.0,"Rounded lat/long key 48.71, 9.17",0.88,0.4,0.3448,1.0,6571,Nepustil,Nepustil Stuttgart,Germany,Stuttgart,"Zettachring 10A, 70567 Stuttgart, Germany",48.70895547,9.169953439,20380,Telia Company AB (publ),STGRT/Z,Germany,Stuttgart,Zettachring 12,48.708376,9.171255
01_lat_long_2dp,1.0,"Rounded lat/long key 48.71, 9.17",0.6383,0.6923,0.2308,1.0,6571,Nepustil,Nepustil Stuttgart,Germany,Stuttgart,"Zettachring 10A, 70567 Stuttgart, Germany",48.70895547,9.169953439,20461,"Lumen Technologies, Inc.",Stuttgart - Premier,Germany,Stuttgart,Vor dem Lauch 14 70567 Stuttgart,48.709021,9.167377
01_lat_long_2dp,1.0,"Rounded lat/long key 48.72, 9.13",0.6552,1.0,0.137,1.0,6573,nLighten,Stuttgart Data Centre,Germany,Stuttgart,"BreitwiesenstraÃŸe 28, 70565, Stuttgart",48.7214494,9.1285408,20421,I.T.E.N.O.S. International Telecom Network Operation Services GmbH,STR1 nLighten Stuttgart,Germany,Stuttgart,Breitwiesenstrasse 28,48.721428,9.128587
01_lat_long_2dp,1.0,"Rounded lat/long key 48.72, 9.13",0.6552,0.4615,0.137,1.0,6573,nLighten,Stuttgart Data Centre,Germany,Stuttgart,"BreitwiesenstraÃŸe 28, 70565, Stuttgart",48.7214494,9.1285408,20457,I.T.E.N.O.S. International Telecom Network Operation Services GmbH,STU1,Germany,Stuttgart,Breitwiesenstrasse 28,48.721428,9.128587
01_lat_long_2dp,1.0,"Rounded lat/long key 48.73, 9.12",0.5484,1.0,1.0,1.0,6574,Exa Infrastructure,Exa Stuttgart,Germany,Stuttgart,"IndustriestraÃŸe 15, 70565 Stuttgart, Germany",48.72536751,9.116117499,12552,EXA Infrastructure,EXA Edge DC Stuttgart,Germany,Stuttgart,Industriestrasse 15,48.72525,9.116589
01_lat_long_2dp,1.0,"Rounded lat/long key 48.73, 2.08",0.6667,0.85,0.4667,1.0,6576,KDDI Telehouse,Paris Magny-Les-Hameaux,France,Magny-les-Hameaux,"1 Rue Pablo Picasso, Magny-les-Hameaux, Versailles, 78114 , France",48.725908,2.078193,15870,KDDI Corporation,Magny-Les-Hameaux (TH3) building 2,France,Magny-les-Hameaux,"1 rue Pablo Picasso, ZAC de Gomberville",48.726927,2.081473
01_lat_long_2dp,1.0,"Rounded lat/long key 48.73, 2.08",0.6667,0.85,0.4667,1.0,6576,KDDI Telehouse,Paris Magny-Les-Hameaux,France,Magny-les-Hameaux,"1 Rue Pablo Picasso, Magny-les-Hameaux, Versailles, 78114 , France",48.725908,2.078193,15871,KDDI Corporation,Magny-Les-Hameaux (TH3) building 3,France,Magny-les-Hameaux,"1 rue Pablo Picasso, ZAC de Gomberville",48.726927,2.081473
01_lat_long_2dp,1.0,"Rounded lat/long key 48.73, 2.08",0.6667,0.85,0.4667,1.0,6576,KDDI Telehouse,Paris Magny-Les-Hameaux,France,Magny-les-Hameaux,"1 Rue Pablo Picasso, Magny-les-Hameaux, Versailles, 78114 , France",48.725908,2.078193,15872,KDDI Corporation,Magny-Les-Hameaux (TH3) building 4,France,Magny-les-Hameaux,"1 rue Pablo Picasso, ZAC de Gomberville",48.726927,2.081473
01_lat_long_2dp,1.0,"Rounded lat/long key 48.73, 2.08",0.6667,0.85,0.4667,1.0,6576,KDDI Telehouse,Paris Magny-Les-Hameaux,France,Magny-les-Hameaux,"1 Rue Pablo Picasso, Magny-les-Hameaux, Versailles, 78114 , France",48.725908,2.078193,15873,KDDI Corporation,Magny-Les-Hameaux (TH3) building 5,France,Magny-les-Hameaux,"1 rue Pablo Picasso, ZAC de Gomberville",48.726927,2.081473
01_lat_long_2dp,1.0,"Rounded lat/long key 48.73, 2.08",0.6667,0.85,0.4667,1.0,6576,KDDI Telehouse,Paris Magny-Les-Hameaux,France,Magny-les-Hameaux,"1 Rue Pablo Picasso, Magny-les-Hameaux, Versailles, 78114 , France",48.725908,2.078193,15874,KDDI Corporation,Magny-Les-Hameaux (TH3) building 6,France,Magny-les-Hameaux,"1 rue Pablo Picasso, ZAC de Gomberville",48.726927,2.081473
01_lat_long_2dp,1.0,"Rounded lat/long key 48.73, 2.08",1.0,0.85,0.4667,1.0,6576,KDDI Telehouse,Paris Magny-Les-Hameaux,France,Magny-les-Hameaux,"1 Rue Pablo Picasso, Magny-les-Hameaux, Versailles, 78114 , France",48.725908,2.078193,15875,KDDI Corporation,Magny-Les-Hameaux TH3 building 1,France,Magny-les-Hameaux,1 Rue Pablo Picasso,48.72605,2.07813
01_lat_long_2dp,1.0,"Rounded lat/long key 48.73, 2.32",1.0,0.5455,1.0,1.0,6578,CyrusOne,PAR1,France,Wissous,"1 Boulevard Arago, 91320 Wissous, ÃŽle-de-France, France",48.73183656,2.320804429,18047,CyrusOne Inc.,Paris I,France,Wissous,1 Boulevard Arago,48.73176,2.32052
01_lat_long_2dp,1.0,"Rounded lat/long key 48.74, 9.11",1.0,1.0,1.0,1.0,6580,AtlasEdge Data Centres,GRP10,Germany,Stuttgart,"Gropiusplatz 10, 70563 Stuttgart, Germany",48.738765,9.111556,13238,Atlasedge Data Centres,GRP10,Germany,Stuttgart,Gropiusplatz 10,48.738821,9.111521
01_lat_long_2dp,1.0,"Rounded lat/long key 48.74, 2.35",1.0,1.0,1.0,1.0,6582,Icade,Rungis,France,Rungis,"70 Rue des Solets, 94150 Rungis, France",48.74139073,2.354144325,14172,Icade,Icade Paris Orly-Rungis,France,Rungis,70 rue des Solets,48.741848,2.354319
01_lat_long_2dp,1.0,"Rounded lat/long key 48.76, 2.45",1.0,0.6,1.0,0.375,6585,Goodman,PAR2,France,Valenton,"34 Rue Louis Armand, 94190 Villeneuve-Saint-Georges, France",48.75901567,2.448530793,17984,Goodman Group,PAR 01,France,Villeneuve-Saint-Georges,34 Rue Louis Armand,48.758255,2.448728
01_lat_long_2dp,1.0,"Rounded lat/long key 48.76, 2.45",1.0,0.8,1.0,0.375,6585,Goodman,PAR2,France,Valenton,"34 Rue Louis Armand, 94190 Villeneuve-Saint-Georges, France",48.75901567,2.448530793,17985,Goodman Group,PAR 02,France,Villeneuve-Saint-Georges,34 Rue Louis Armand,48.759532,2.448236
01_lat_long_2dp,1.0,"Rounded lat/long key 48.76, -122.50",1.0,0.2857,1.0,1.0,6586,Lunavi,Bellingham,United States of America,Bellingham,"851 Coho Way #206, Bellingham, WA 98225, United States",48.75917588,-122.5034852,19588,"Lunavi, Inc.",SEA3,United States of America,Bellingham,851 Coho Way,48.759154,-122.50358
01_lat_long_2dp,1.0,"Rounded lat/long key 48.77, 2.50",0.7273,0.2308,1.0,0.4,6589,SEGRO,Sucy-Bonneuil,France,Sucy-en-Brie,"ZAC des petits Carreaux, Av. des Myosotis, 94380 Bonneuil-sur-Marne, France",48.76898716,2.496514895,19612,SEGRO Plc,SEGRO Paris 1,France,Bonneuil-sur-Marne,2 Avenue des Myosotis,48.76878,2.496508
01_lat_long_2dp,1.0,"Rounded lat/long key 48.77, 2.23",1.0,0.8,0.25,0.0769,6590,Bouygues Telecom,BiÃ¨vres,France,VÃ©lizy-Villacoublay,"127 Rue de Paris, 91570 BiÃ¨vres",48.76929,2.227553,9479,CapitaLand Ascendas REIT,Bièvres,France,Bièvres,127 Rue de Paris,48.769173,2.22736
01_lat_long_2dp,1.0,"Rounded lat/long key 48.78, 9.18",0.6316,1.0,1.0,1.0,6591,AtlasEdge Data Centres,NB8,Germany,Stuttgart,"Neue BrÃ¼cke 8, 70173 Stuttgart, Germany",48.77500097,9.176266737,17002,Atlasedge Data Centres,NB8,Germany,Stuttgart,Neue Brucke 8,48.775077,9.176102
01_lat_long_2dp,1.0,"Rounded lat/long key 48.78, 9.18",0.3137,0.0,0.3922,1.0,6591,AtlasEdge Data Centres,NB8,Germany,Stuttgart,"Neue BrÃ¼cke 8, 70173 Stuttgart, Germany",48.77500097,9.176266737,20458,Cmo Internet Dienstleistungen Gmbh,Stuttgart,Germany,Stuttgart,Birnenweg 15,48.775846,9.182932
